"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Giraldo-Guzmán, J.; Contreras-Ortiz, S.H.; Lasprilla, G.I.B.; Kotas, M.","Giraldo-Guzmán, Jader Alexander (56520286300); Contreras-Ortiz, Sonia H. (57210822856); Lasprilla, Gloria Isabel Bautista (57199861860); Kotas, Marian P. (55985160800)","56520286300; 57210822856; 57199861860; 55985160800","Fetal ECG extraction using independent component analysis by Jade approach","2017","Proceedings of SPIE - The International Society for Optical Engineering","10572","","105720V","","","0","5","10.1117/12.2285962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038431554&doi=10.1117%2F12.2285962&partnerID=40&md5=0e94fccd51241e90f1097bdf2e90e1fc","Conference paper","Final","","Scopus","2-s2.0-85038431554"
"Flórez-Prias, L.A.; Contreras-Ortiz, S.H.","Flórez-Prias, L. A. (57199857784); Contreras-Ortiz, Sonia H. (57210822856)","57199857784; 57210822856","Analysis of sEMG signals using discrete wavelet transform for muscle fatigue detection","2017","Proceedings of SPIE - The International Society for Optical Engineering","10572","","105720S","","","0","0","10.1117/12.2285950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038430967&doi=10.1117%2F12.2285950&partnerID=40&md5=20be01052c48ddde9317540ba5de707c","Conference paper","Final","","Scopus","2-s2.0-85038430967"
"Garcés-Prettel, M.; Jaramillo Echeverri, L.-G.","Garcés-Prettel, Miguel Efrén (57193012270); Jaramillo Echeverri, Luis Guillermo (57057826700)","57193012270; 57057826700","Ronda del Sinú Avenue: Spaces and meanings; Avenida ronda del sinú: Entre espacios y significados","2017","Revista Luna Azul","44","","","247","264","0","2","10.17151/luaz.2017.44.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036563435&doi=10.17151%2Fluaz.2017.44.15&partnerID=40&md5=83997538274cc473336a3dc018bdb772","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85036563435"
"Del Rio Cortina, J.; Cardona, D.; Simancas-Trujillo, R.","Del Rio Cortina, Jorge Luis (57197807415); Cardona, Diego A. (57195632504); Simancas-Trujillo, Ricardo Antonio (57197811010)","57197807415; 57195632504; 57197811010","Proposal of a theoretical model of branding for the positioning of the university brand; Propuesta de un modelo teórico de branding para el posicionamiento de la marca universitaria","2017","Espacios","38","53","36","","","0","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034969537&partnerID=40&md5=cf800e145e27c10016864239747344ed","Article","Final","","Scopus","2-s2.0-85034969537"
"Hernández-Palma, H.G.; Cardona, D.; Del Rio Cortina, J.","Hernández-Palma, Hugo Gaspar (57194016904); Cardona, Diego A. (57195632504); Del Rio Cortina, Jorge Luis (57197807415)","57194016904; 57195632504; 57197807415","Strategic direction: Projection of technological innovation and administrative management in small enterprises; Direccionamiento estratégico: Proyección de la innovación tecnológica y gestión administrativa en las pequeñas empresas","2017","Informacion Tecnologica","28","5","","15","22","0","34","10.4067/S0718-07642017000500003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032371374&doi=10.4067%2FS0718-07642017000500003&partnerID=40&md5=2ca8651c3030b587972dd859009a7255","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Final Open Access; Green Open Access","Scopus","2-s2.0-85032371374"
"Vázquez-Miraz, P.","Vázquez-Miraz, Pedro (57196040759)","57196040759","The role of women in Rainbow of Peace, by Fray Pedro de Santa María y Ulloa; El rol de la mujer en Arco Iris de Paz, de Fray Pedro de Santa María y Ulloa","2017","Revista de Humanidades (SPAIN)","","32","","139","160","0","2","10.5944/rdh.32.2017.18869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031290574&doi=10.5944%2Frdh.32.2017.18869&partnerID=40&md5=8c1e8f3408374edca9c28ff7853e41f9","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85031290574"
"Perez, E.; Hurtado, J.; Villa, J.L.","Perez, Edgar Villa (57195914957); Hurtado, Julio Seferino (57195913859); Villa, J. L. (7005142049)","57195914957; 57195913859; 7005142049","Design and implementation of an energy monitoring system for buildings based on internet of things architecture","2017","Communications in Computer and Information Science","742","","","339","348","0","1","10.1007/978-3-319-66963-2_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030032106&doi=10.1007%2F978-3-319-66963-2_31&partnerID=40&md5=8844d60dec93c8efc55c291468265db8","Conference paper","Final","","Scopus","2-s2.0-85030032106"
"Figueroa-García, J.C.; LóPez-Santana, E.R.; Villa, J.L.; Ferro-Escobar, R.","Figueroa-García, Juan Carlos (24767828800); LóPez-Santana, Eduyn Ramiro (57189442448); Villa, J. L. (7005142049); Ferro-Escobar, Roberto (16174917900)","24767828800; 57189442448; 7005142049; 16174917900","Applied computer sciences in engineering: 4th workshop on engineering applications, WEA 2017 Cartagena, Colombia, september 27-29, 2017 proceedings","2017","Communications in Computer and Information Science","742","","","III","IV","0","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030031564&partnerID=40&md5=3746afd15a92f9e23d2d7b2fabc44db7","Conference paper","Final","","Scopus","2-s2.0-85030031564"
"Porto-Solano, O.; Acuña, L.; VillaRamírez, J.L.","Porto-Solano, Oscar (56520373900); Acuña, Leonardo Castellanos (57220920906); VillaRamírez, Jose Luis (57195913774)","56520373900; 57220920906; 57195913774","Power monitoring based on industrial internet of things","2017","Communications in Computer and Information Science","742","","","324","330","0","0","10.1007/978-3-319-66963-2_29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030030491&doi=10.1007%2F978-3-319-66963-2_29&partnerID=40&md5=ac9a976c289a905f2ea789aa4f05c632","Conference paper","Final","","Scopus","2-s2.0-85030030491"
"Delgado, I.B.; Magre, L.A.M.; Argüello-Prada, E.J.; Martinez-Santos, J.C.","Delgado, Ivan Baños (57212004586); Magre, Luz Alejandra (56682785300); Argüello-Prada, Erick Javier (55515784100); Martinez-Santos, Juan Carlos (26325154200)","57212004586; 56682785300; 55515784100; 26325154200","Irrigation system for oil palm in Colombia - an internet of things approach","2017","Communications in Computer and Information Science","742","","","300","311","0","3","10.1007/978-3-319-66963-2_27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030029940&doi=10.1007%2F978-3-319-66963-2_27&partnerID=40&md5=0d7215b13cb3655f389db40e8b5a6fec","Conference paper","Final","","Scopus","2-s2.0-85030029940"
"Figueroa-García, J.C.; LóPez-Santana, E.R.; Villa, J.L.; Ferro-Escobar, R.","Figueroa-García, Juan Carlos (24767828800); LóPez-Santana, Eduyn Ramiro (57189442448); Villa, J. L. (7005142049); Ferro-Escobar, Roberto (16174917900)","24767828800; 57189442448; 7005142049; 16174917900","Preface","2017","Communications in Computer and Information Science","742","","","V","VI","0","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030027376&partnerID=40&md5=7dc7173d6405257a50365abfcabdaaa4","Editorial","Final","","Scopus","2-s2.0-85030027376"
"Ospina-Mateus, H.; Acevedo-Chedid, J.; Salas-Navarro, K.; Morales-Londoño, N.; Montero-Perez, J.","Ospina-Mateus, Holman (57194034904); Acevedo-Chedid, Jaime (57193533853); Salas-Navarro, Katherinne (57193504630); Morales-Londoño, Natalie (57195913974); Montero-Perez, Jairo (57195913794)","57194034904; 57193533853; 57193504630; 57195913974; 57195913794","Model of optimization of mining complex for the planning of flow of quarry production of limestone in multiple products and with elements for the analysis of the capacity","2017","Communications in Computer and Information Science","742","","","544","555","0","3","10.1007/978-3-319-66963-2_48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030026163&doi=10.1007%2F978-3-319-66963-2_48&partnerID=40&md5=dab8fc2072f08761db341843af2d2a24","Conference paper","Final","","Scopus","2-s2.0-85030026163"
"Benjumea, E.; Espitia, J.; Leonardo Diaz, L.; Torres Moreno, C.","Benjumea, Eberto (57195681584); Espitia, José (57195685665); Leonardo Diaz, M. A. (55570229300); Torres Moreno, Cesar Orlando (55793189473)","57195681584; 57195685665; 55570229300; 55793189473","Infrared light sensor applied to early detection of tooth decay","2017","Proceedings of SPIE - The International Society for Optical Engineering","10453","","1045328","","","0","0","10.1117/12.2275922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029499476&doi=10.1117%2F12.2275922&partnerID=40&md5=863175110d4c7834e8e66b4136205a23","Conference paper","Final","","Scopus","2-s2.0-85029499476"
"Trujillo, C.; Henao, G.; Castro, J.; Narváez, A.","Trujillo, César L. (24470081300); Henao, Gabriel (57195627533); Castro, Johann (57195632898); Narváez, Alexander J. (57224404584)","24470081300; 57195627533; 57195632898; 57224404584","Design and development of a LED Driver prototype with a Single-Stage PFC and low current harmonic distortion","2017","IEEE Latin America Transactions","15","8","7994781","1368","1375","0","19","10.1109/TLA.2017.7994781","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029393149&doi=10.1109%2FTLA.2017.7994781&partnerID=40&md5=bed36164f447a6ff85170d4630bcdff3","Article","Final","","Scopus","2-s2.0-85029393149"
"Caicedo-Torres, W.; Montes-Grajales, D.; Miranda-Castro, W.; Fennix-Agudelo, M.; Agudelo-Herrera, N.","Caicedo-Torres, William (55782426500); Montes-Grajales, Diana (55670024000); Miranda-Castro, Wendy (57193857478); Fennix-Agudelo, Mary Andrea (57193855099); Agudelo-Herrera, Nicolas (57195570557)","55782426500; 55670024000; 57193857478; 57193855099; 57195570557","Kernel-based machine learning models for the prediction of dengue and chikungunya morbidity in Colombia","2017","Communications in Computer and Information Science","735","","","472","484","0","13","10.1007/978-3-319-66562-7_34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028893106&doi=10.1007%2F978-3-319-66562-7_34&partnerID=40&md5=288a7187da12b4108c05cb958199ee5c","Conference paper","Final","","Scopus","2-s2.0-85028893106"
"Magre, L.A.M.; Martinez-Santos, J.C.","Magre, Luz Alejandra (56682785300); Martinez-Santos, Juan Carlos (26325154200)","56682785300; 26325154200","Leveraging 1-wire communication bus system for secure home automation","2017","Communications in Computer and Information Science","735","","","759","771","0","3","10.1007/978-3-319-66562-7_54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028646233&doi=10.1007%2F978-3-319-66562-7_54&partnerID=40&md5=f7af46026880c70953c761e97b63d9f3","Conference paper","Final","","Scopus","2-s2.0-85028646233"
"Carrillo Caballero, G.E.; Mendoza Castellanos, L.S.; Reyes, A.M.; Silva Lora, E.E.; Melian Cobas, V.R.; Venturini, O.J.; Del Olmo, O.A.","Carrillo Caballero, Gaylord Enrique (57193171659); Mendoza Castellanos, Luis Sebastian (57193169160); Reyes, Arnaldo Martín Martinez (57194178713); Silva Lora, Electo Eduardo (35606579500); Melian Cobas, Vladimir Rafael (6504307714); Venturini, Osvaldo Jose (23092328600); Del Olmo, Oscar Almazán (56709564600)","57193171659; 57193169160; 57194178713; 35606579500; 6504307714; 23092328600; 56709564600","Optimization of a Dish Stirling system working with DIR-type receiver using multi-objective techniques","2017","Applied Energy","204","","","271","286","0","57","10.1016/j.apenergy.2017.07.053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025087578&doi=10.1016%2Fj.apenergy.2017.07.053&partnerID=40&md5=da6eac5c33c85bc0809a2f7e2a82c4e2","Article","Final","","Scopus","2-s2.0-85025087578"
"Cano, A.J.; Vergara Arrieta, J.J.; Puerta-Guardo, A.F.","Cano, Jose Alejandro (57206782738); Vergara Arrieta, José Julio (57194764844); Puerta-Guardo, Fabio Andrés (58619059200)","57206782738; 57194764844; 58619059200","Design and implementation of a balanced scorecard in a colombian company","2017","Espacios","38","31","19","","","0","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022016291&partnerID=40&md5=6fb095a3738bb2ae5a929bf28f5be971","Article","Final","","Scopus","2-s2.0-85022016291"
"Vergara Arrieta, J.J.; Carbal Herrera, A.E.","Vergara Arrieta, José Julio (57194764844); Carbal Herrera, Adolfo Enrique (57194770163)","57194764844; 57194770163","Social and environmental costs of the double carriageway to the sea Cartagena-Barranquilla Section 1; Costos sociales y ambientales de la doble calzada vía al mar Cartagena-Barranquilla Tramo 1","2017","Espacios","38","31","12","","","0","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021931445&partnerID=40&md5=105f827816e1e27aed34a98e6ddece06","Article","Final","","Scopus","2-s2.0-85021931445"
"Valencia, M.C.","Valencia, Maria Clara (57194768207)","57194768207","Creating emotional proximity with the environment","2017","","","","","260","262","0","0","10.4324/9781315562148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021892747&doi=10.4324%2F9781315562148&partnerID=40&md5=63d8324772c786a54f6bfa491373265f","Book chapter","Final","","Scopus","2-s2.0-85021892747"
"Acevedo-Chedid, J.; Salas-Navarro, K.; Ospina-Mateus, H.; Santander-Mercado, A.","Acevedo-Chedid, Jaime (57193533853); Salas-Navarro, Katherinne (57193504630); Ospina-Mateus, Holman (57194034904); Santander-Mercado, Alcides R. (57185806100)","57193533853; 57193504630; 57194034904; 57185806100","Reactive scheduling in collaborative supply chain: A literature review; Reprogramación de producción en cadenas de suministro colaborativas: Una revisión de la literatura","2017","Espacios","38","29","30","","","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021369604&partnerID=40&md5=5f726c13ef14757839dce458002738c2","Article","Final","","Scopus","2-s2.0-85021369604"
"Palencia Díaz, A.; Barraza-Botet, C.; Bula Silvera, A.J.","Palencia Díaz, Argemiro (56801043600); Barraza-Botet, Cesar L. (56724273500); Bula Silvera, Antonio José (6602652627)","56801043600; 56724273500; 6602652627","Experimental study of flat plate cooling using draft induced by a submerged radial jet","2017","Revista Facultad de Ingenieria","2017","83","","57","64","0","0","10.17533/udea.redin.n83a08","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021267754&doi=10.17533%2Fudea.redin.n83a08&partnerID=40&md5=0979ccfb9d3e553e75dbaddd7f1e83f9","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Final Open Access; Green Open Access","Scopus","2-s2.0-85021267754"
"Salas-Navarro, K.; Maiguel-Mejía, H.; Acevedo-Chedid, J.","Salas-Navarro, Katherinne (57193504630); Maiguel-Mejía, Henry (57194597254); Acevedo-Chedid, Jaime (57193533853)","57193504630; 57194597254; 57193533853","Inventory Management Methodology to determine the levels of integration and collaboration in supply chain; Metodología de Gestión de Inventarios para determinar los niveles de integración y colaboración en una cadena de suministro","2017","Ingeniare","25","2","","326","337","0","18","10.4067/S0718-33052017000200326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021100531&doi=10.4067%2FS0718-33052017000200326&partnerID=40&md5=7f54ac2844707c4716c52b74cd951ca0","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85021100531"
"Mercado-Aguirre, I.M.; Patiño, A.; Contreras-Ortiz, S.H.","Mercado-Aguirre, Isabela M. (57190165939); Patiño, Alberto (57190688459); Contreras-Ortiz, Sonia H. (57210822856)","57190165939; 57190688459; 57210822856","Region growing segmentation of ultrasound images using gradients and local statistics","2017","Progress in Biomedical Optics and Imaging - Proceedings of SPIE","10139","","101391E","","","0","1","10.1117/12.2254518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020784325&doi=10.1117%2F12.2254518&partnerID=40&md5=0748acc0ff91b4d08a60bad7b2a5f36c","Conference paper","Final","","Scopus","2-s2.0-85020784325"
"Ghaviha, N.; Campillo, J.; Bohlin, M.; Dahlquist, E.","Ghaviha, Nima (56943426400); Campillo, Javier E. (55609096600); Bohlin, Markus (23487993800); Dahlquist, Erik (6701334488)","56943426400; 55609096600; 23487993800; 6701334488","Review of Application of Energy Storage Devices in Railway Transportation","2017","Energy Procedia","105","","","4561","4568","0","137","10.1016/j.egypro.2017.03.980","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020733634&doi=10.1016%2Fj.egypro.2017.03.980&partnerID=40&md5=956345efbbb0f189c4b351e38d9a5db3","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85020733634"
"Patiño, A.; Contreras-Ortiz, S.H.; Martinez-Santos, J.C.","Patiño, Alberto (57190688459); Contreras-Ortiz, Sonia H. (57210822856); Martinez-Santos, Juan Carlos (26325154200)","57190688459; 57210822856; 26325154200","A low noise stenography method for medical images with QR encoding of patient information","2017","Progress in Biomedical Optics and Imaging - Proceedings of SPIE","10138","","101380H","","","0","3","10.1117/12.2254568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020376303&doi=10.1117%2F12.2254568&partnerID=40&md5=4d47f79de00f36617e21668810ddeb1e","Conference paper","Final","","Scopus","2-s2.0-85020376303"
