"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Molecular Sequence Numbers","Chemicals/CAS","Tradenames","Manufacturers","ISSN","ISBN","CODEN","Document Type","Publication Stage","Open Access","Source","EID"
"Marrugo A.G.; Millan M.S.; Abril H.C.","Marrugo, Andres G. (24329839300); Millan, Maria S. (7201466399); Abril, Hector C. (6603209063)","24329839300; 7201466399; 6603209063","Implementation of an image based focusing algorithm for non-mydriatic retinal imaging","2014","2014 3rd International Congress of Engineering Mechatronics and Automation, CIIMA 2014 - Conference Proceedings","","","6983425","","","5","10.1109/CIIMA.2014.6983425","https://www.scopus.com/pages/publications/84930999583?origin=resultslist","Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Departamento de Óptica y Optometría, Universidad Politécnica de Cataluña, Terrassa, Spain","Marrugo A.G., Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Millan M.S., Departamento de Óptica y Optometría, Universidad Politécnica de Cataluña, Terrassa, Spain; Abril H.C., Departamento de Óptica y Optometría, Universidad Politécnica de Cataluña, Terrassa, Spain","","","","","","978-147997932-5","","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84930999583"
"Eliecer D., Sr.; Cheng X.; Yoon Y.-K.","Eliecer, David (55370044500); Cheng, Xiaoyu (37101227200); Yoon, Yong-Kyu (7402126778)","55370044500; 37101227200; 7402126778","Highly compact surface micromachined metamaterial circuits using multilayers of low-loss Benzocyclobutene for microwave and millimeter wave applications","2012","Proceedings - Electronic Components and Technology Conference","","","6249125","2062","2069","4","10.1109/ECTC.2012.6249125","https://www.scopus.com/pages/publications/84866840110?origin=resultslist","Department of Electrical and Computer Engineering, University of Florida, 332 Benton Hall, Gainesville, FL, United States; Universidad Tecnológica de Bolívar, Cartagena, Colombia","Eliecer D., Sr., Department of Electrical and Computer Engineering, University of Florida, 332 Benton Hall, Gainesville, FL, United States, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Cheng X., Department of Electrical and Computer Engineering, University of Florida, 332 Benton Hall, Gainesville, FL, United States; Yoon Y.-K., Department of Electrical and Computer Engineering, University of Florida, 332 Benton Hall, Gainesville, FL, United States","","","","","05695503","978-146731966-9","PECCA","Conference paper","Final","","Scopus","2-s2.0-84866840110"
"Gutiérrez-Piñeres A.C.; Capistrano A.J.S.; Quevedo H.","Gutiérrez-Piñeres, Antonio C. (25225467000); Capistrano, Abraão J. S. (26530767700); Quevedo, Hernando (55989741100)","25225467000; 26530767700; 55989741100","Test particles in a magnetized conformastatic spacetime","2016","Physical Review D","93","12","124009","","","2","10.1103/PhysRevD.93.124009","https://www.scopus.com/pages/publications/84974625328?origin=resultslist","Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena CP, 131001, Colombia; Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, AP 70543, México, DF, 04510, Mexico; Federal University of Latin-American Integration, 85867-670, P.o.b, Foz do iguassu, PR, 2123, Brazil; Casimiro Montenegro Filho Astronomy Center, Itaipu Technological Park, Foz do Iguassu, PR, 85867-900, Brazil; Dipartimento di Fisica and ICRANet, Università di Roma la Sapienza, Roma, I-00185, Italy","Gutiérrez-Piñeres A.C., Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena CP, 131001, Colombia, Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, AP 70543, México, DF, 04510, Mexico; Capistrano A.J.S., Federal University of Latin-American Integration, 85867-670, P.o.b, Foz do iguassu, PR, 2123, Brazil, Casimiro Montenegro Filho Astronomy Center, Itaipu Technological Park, Foz do Iguassu, PR, 85867-900, Brazil; Quevedo H., Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, AP 70543, México, DF, 04510, Mexico, Dipartimento di Fisica and ICRANet, Università di Roma la Sapienza, Roma, I-00185, Italy","","","","","24700010","","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84974625328"
"Mercado-Medina E.L.; Chavarro-Hernandez Z.D.; Dominguez-Jimenez J.A.; Contreras-Ortiz S.H.","Mercado-Medina, Edgardo L. (56682863100); Chavarro-Hernandez, Zulay D. (56682866800); Dominguez-Jimenez, Juan A. (56682770100); Contreras-Ortiz, Sonia H. (57210822856)","56682863100; 56682866800; 56682770100; 57210822856","Design of an electronic system for monitoring muscle activity in weight-lifting","2014","2014 3rd International Congress of Engineering Mechatronics and Automation, CIIMA 2014 - Conference Proceedings","","","6983460","","","2","10.1109/CIIMA.2014.6983460","https://www.scopus.com/pages/publications/84930999585?origin=resultslist","Electrical Engineering Program, Universidad Tecnológica de Bolívar, Km 1 Vía Turbaco, Cartagena, 130010, Colombia","Mercado-Medina E.L., Electrical Engineering Program, Universidad Tecnológica de Bolívar, Km 1 Vía Turbaco, Cartagena, 130010, Colombia; Chavarro-Hernandez Z.D., Electrical Engineering Program, Universidad Tecnológica de Bolívar, Km 1 Vía Turbaco, Cartagena, 130010, Colombia; Dominguez-Jimenez J.A., Electrical Engineering Program, Universidad Tecnológica de Bolívar, Km 1 Vía Turbaco, Cartagena, 130010, Colombia; Contreras-Ortiz S.H., Electrical Engineering Program, Universidad Tecnológica de Bolívar, Km 1 Vía Turbaco, Cartagena, 130010, Colombia","","","","","","978-147997932-5","","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84930999585"
"Vélez-Pareja I.; Burbano-Pérez A.","Vélez-Pareja, Ignacio (6503847935); Burbano-Pérez, Antonio (36660567100)","6503847935; 36660567100","Consistency in valuation: A practical guide; [Consistencia en la valoración: Una guía práctica]","2010","Academia Revista Latinoamericana de Administracion","","44","","21","43","4","","https://www.scopus.com/pages/publications/78649766714?origin=resultslist","Universidad Tecnológica de Bolívar, Cartagena, Colombia; Universidad de los Andes, Bogotá, Colombia","Vélez-Pareja I., Universidad Tecnológica de Bolívar, Cartagena, Colombia; Burbano-Pérez A., Universidad de los Andes, Bogotá, Colombia","","","","","10128255","","","Article","Final","","Scopus","2-s2.0-78649766714"
"Yime E.; Villa J.L.; Paez J.; Ortiz H.","Yime, Eugenio (22837432800); Villa, Jose Luis (7005142049); Paez, Jheifer (56682671200); Ortiz, Humberto (56682669100)","22837432800; 7005142049; 56682671200; 56682669100","Mechatronic design of an automated storage system located inside a confined space","2014","2014 3rd International Congress of Engineering Mechatronics and Automation, CIIMA 2014 - Conference Proceedings","","","6983464","","","0","10.1109/CIIMA.2014.6983464","https://www.scopus.com/pages/publications/84930999587?origin=resultslist","Universidad Tecnolgica de Bolvar, Km 1, via Turbaco, Cartagena de Indias, Colombia","Yime E., Universidad Tecnolgica de Bolvar, Km 1, via Turbaco, Cartagena de Indias, Colombia; Villa J.L., Universidad Tecnolgica de Bolvar, Km 1, via Turbaco, Cartagena de Indias, Colombia; Paez J., Universidad Tecnolgica de Bolvar, Km 1, via Turbaco, Cartagena de Indias, Colombia; Ortiz H., Universidad Tecnolgica de Bolvar, Km 1, via Turbaco, Cartagena de Indias, Colombia","","","","","","978-147997932-5","","Conference paper","Final","","Scopus","2-s2.0-84930999587"
"Marrugo A.G.; Millan M.S.; Sorel M.; Sroubek F.","Marrugo, Andres G. (24329839300); Millan, Maria S. (7201466399); Sorel, Michal (15846700100); Sroubek, Filip (55882243100)","24329839300; 7201466399; 15846700100; 55882243100","Blind restoration of retinal images degraded by space-variant blur with adaptive blur estimation","2013","Proceedings of SPIE - The International Society for Optical Engineering","8785","","8785D1","","","2","10.1117/12.2025134","https://www.scopus.com/pages/publications/84891291217?origin=resultslist","Department of Optics and Optometry, Universitat Politecnica de Catalunya, 08222 Terrassa, Violinista Vellsola 37, Spain; Facultad de Ciencias Basicas, Universidad Tecnologica de Bolivar, Cartagena, Km 1 via Turbaco, Colombia; Institute of Information Theory and Automation, Academy of Sciences, 18208 Prague 8, Pod Vodarenskou vezi 4, Czech Republic","Marrugo A.G., Department of Optics and Optometry, Universitat Politecnica de Catalunya, 08222 Terrassa, Violinista Vellsola 37, Spain, Facultad de Ciencias Basicas, Universidad Tecnologica de Bolivar, Cartagena, Km 1 via Turbaco, Colombia; Millan M.S., Department of Optics and Optometry, Universitat Politecnica de Catalunya, 08222 Terrassa, Violinista Vellsola 37, Spain; Sorel M., Institute of Information Theory and Automation, Academy of Sciences, 18208 Prague 8, Pod Vodarenskou vezi 4, Czech Republic; Sroubek F., Institute of Information Theory and Automation, Academy of Sciences, 18208 Prague 8, Pod Vodarenskou vezi 4, Czech Republic","","","","","1996756X","978-081949601-0","PSISD","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84891291217"
"Rivera A.M.M.","Rivera, Antonio María Merlano (57209573308)","57209573308","Bracing alternatives in tapered frames under wind loads","2009","11th Americas Conference on Wind Engineering","","","","","","0","","https://www.scopus.com/pages/publications/84862101254?origin=resultslist","Department of Civil Engineering, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Antonio María Merlano y Cía. Ltda., Ingenieros Estructurales, Cartagena, Colombia","Rivera A.M.M., Department of Civil Engineering, Universidad Tecnológica de Bolívar, Cartagena, Colombia, Antonio María Merlano y Cía. Ltda., Ingenieros Estructurales, Cartagena, Colombia","","","","","","","","Conference paper","Final","","Scopus","2-s2.0-84862101254"
"Sepúlveda González J.J.; Palacio Babilonia M.I.; Medina Martínez J.A.; Fortich Pérez D.J.","Sepúlveda González, Jeyssa J. (57201036484); Palacio Babilonia, Minerva I. (57201036448); Medina Martínez, Jesús A. (57201036428); Fortich Pérez, David J. (57201036449)","57201036484; 57201036448; 57201036428; 57201036449","Construction and validation of the Scale of Acceptance to the School Violence (EAVE); [Construcción y validación de la Escala de Aceptación a la Violencia Escolar (EAVE)]","2014","Revista de Psicologia","5","2","","61","81","0","","https://www.scopus.com/pages/publications/85042962328?origin=resultslist","Universidad Tecnológica de Bolívar, Colombia","Sepúlveda González J.J., Universidad Tecnológica de Bolívar, Colombia; Palacio Babilonia M.I., Universidad Tecnológica de Bolívar, Colombia; Medina Martínez J.A., Universidad Tecnológica de Bolívar, Colombia; Fortich Pérez D.J., Universidad Tecnológica de Bolívar, Colombia","","","","","21456569","","","Article","Final","","Scopus","2-s2.0-85042962328"
"Gutiérrez-Piñeres A.C.; González G.A.; Quevedo H.","Gutiérrez-Piñeres, Antonio C. (25225467000); González, Guillermo A. (7202571265); Quevedo, Hernando (55989741100)","25225467000; 7202571265; 55989741100","Conformastatic disk-haloes in Einstein-Maxwell gravity","2013","Physical Review D - Particles, Fields, Gravitation and Cosmology","87","4","044010","","","25","10.1103/PhysRevD.87.044010","https://www.scopus.com/pages/publications/84873578551?origin=resultslist","Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena 13001, Colombia; Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, México, Distrito Federal 04510, AP 70543, Mexico; Escuela de Física, Universidad Industrial de Santander, Bucaramanga 680002, A. A. 678, Colombia; Instituto de Cosmologia, Relatividade e Astrofisica ICRA-CBPF, CEP 22290-180 Rio de Janeiro, Rua Dr. Xavier Sigaud, 150, Brazil; Dipartimento di Fisica and Icra, Università di Roma la Sapienza, I-00185 Roma, Italy","Gutiérrez-Piñeres A.C., Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena 13001, Colombia, Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, México, Distrito Federal 04510, AP 70543, Mexico; González G.A., Escuela de Física, Universidad Industrial de Santander, Bucaramanga 680002, A. A. 678, Colombia; Quevedo H., Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, México, Distrito Federal 04510, AP 70543, Mexico, Instituto de Cosmologia, Relatividade e Astrofisica ICRA-CBPF, CEP 22290-180 Rio de Janeiro, Rua Dr. Xavier Sigaud, 150, Brazil, Dipartimento di Fisica and Icra, Università di Roma la Sapienza, I-00185 Roma, Italy","","","","","15502368","","PRVDA","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84873578551"
"Catano-Ochoa D.; Senior D.E.; Lopez F.; Reyes-Vera E.","Catano-Ochoa, Daniel (56690487500); Senior, David E. (36698427600); Lopez, Francisco (23670472900); Reyes-Vera, Erick (57195722871)","56690487500; 36698427600; 23670472900; 57195722871","Performance analysis of a microstrip patch antenna loaded with an array of metamaterial resonators","2016","2016 IEEE Antennas and Propagation Society International Symposium, APSURSI 2016 - Proceedings","","","7695849","281","282","19","10.1109/APS.2016.7695849","https://www.scopus.com/pages/publications/84997109070?origin=resultslist","Department of Electronic and Telecommunications, Instituto Tecnológico Metropolitano, Medellin, Colombia; Department of Electrical and Electronic Engineering, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Departament of Electrical and Electronic Engineering, Universidad Nacional de Colombia, Bogota, Colombia","Catano-Ochoa D., Department of Electronic and Telecommunications, Instituto Tecnológico Metropolitano, Medellin, Colombia; Senior D.E., Department of Electrical and Electronic Engineering, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Lopez F., Department of Electronic and Telecommunications, Instituto Tecnológico Metropolitano, Medellin, Colombia; Reyes-Vera E., Departament of Electrical and Electronic Engineering, Universidad Nacional de Colombia, Bogota, Colombia","","","","","","978-150902886-3","","Conference paper","Final","","Scopus","2-s2.0-84997109070"
"Mora S.N.; Martinez-Santos J.C.","Mora, Susana Navarro (57162647200); Martinez-Santos, Juan Carlos (26325154200)","57162647200; 26325154200","Visual servoing of a five-bar linkage mechanism","2015","2015 IEEE 2nd Colombian Conference on Automatic Control, CCAC 2015 - Conference Proceedings","","","7345205","","","1","10.1109/CCAC.2015.7345205","https://www.scopus.com/pages/publications/84960352790?origin=resultslist","Faculty of Engineering, Universidad Tecnológica de Bolívar, Cartagena de Indias, Colombia","Mora S.N., Faculty of Engineering, Universidad Tecnológica de Bolívar, Cartagena de Indias, Colombia; Martinez-Santos J.C., Faculty of Engineering, Universidad Tecnológica de Bolívar, Cartagena de Indias, Colombia","","","","","","978-146739305-8","","Conference paper","Final","","Scopus","2-s2.0-84960352790"
